trial_id,t_wall,frame_idx,lighting,distance,n_users_roster,n_users_db,cam_w,cam_h,proc_fps,drained,slot_idx,true_id,track_id,detected,det_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,best_id,best_sim,second_id,second_sim,margin,accepted_id,stable_id,pending_id,pending_count,is_correct_accepted,is_correct_stable,is_wrong_accepted,is_miss,lat_det_ms,lat_emb_ms,lat_match_ms,lat_total_ms
Bright_Near_20260114_151553,1768421753.305465,1,Bright,Near,4,5,1920,1080,15.098232,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,72.875023,0.000000,0.000000,72.875023
Bright_Near_20260114_151553,1768421753.305465,1,Bright,Near,4,5,1920,1080,15.098232,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,72.875023,0.000000,0.000000,72.875023
Bright_Near_20260114_151553,1768421753.305465,1,Bright,Near,4,5,1920,1080,15.098232,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,72.875023,0.000000,0.000000,72.875023
Bright_Near_20260114_151553,1768421753.305465,1,Bright,Near,4,5,1920,1080,15.098232,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,72.875023,0.000000,0.000000,72.875023
Bright_Near_20260114_151553,1768421753.466668,2,Bright,Near,4,5,1920,1080,6.203353,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,89.676142,0.000000,0.000000,89.676142
Bright_Near_20260114_151553,1768421753.466668,2,Bright,Near,4,5,1920,1080,6.203353,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,89.676142,0.000000,0.000000,89.676142
Bright_Near_20260114_151553,1768421753.466668,2,Bright,Near,4,5,1920,1080,6.203353,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,89.676142,0.000000,0.000000,89.676142
Bright_Near_20260114_151553,1768421753.466668,2,Bright,Near,4,5,1920,1080,6.203353,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,89.676142,0.000000,0.000000,89.676142
Bright_Near_20260114_151553,1768421753.618955,3,Bright,Near,4,5,1920,1080,6.566559,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,83.120823,0.000000,0.000000,83.120823
Bright_Near_20260114_151553,1768421753.618955,3,Bright,Near,4,5,1920,1080,6.566559,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,83.120823,0.000000,0.000000,83.120823
Bright_Near_20260114_151553,1768421753.618955,3,Bright,Near,4,5,1920,1080,6.566559,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,83.120823,0.000000,0.000000,83.120823
Bright_Near_20260114_151553,1768421753.618955,3,Bright,Near,4,5,1920,1080,6.566559,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,83.120823,0.000000,0.000000,83.120823
Bright_Near_20260114_151553,1768421753.785776,4,Bright,Near,4,5,1920,1080,5.994440,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,93.644619,0.000000,0.000000,93.644619
Bright_Near_20260114_151553,1768421753.785776,4,Bright,Near,4,5,1920,1080,5.994440,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,93.644619,0.000000,0.000000,93.644619
Bright_Near_20260114_151553,1768421753.785776,4,Bright,Near,4,5,1920,1080,5.994440,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,93.644619,0.000000,0.000000,93.644619
Bright_Near_20260114_151553,1768421753.785776,4,Bright,Near,4,5,1920,1080,5.994440,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,93.644619,0.000000,0.000000,93.644619
Bright_Near_20260114_151553,1768421753.972129,5,Bright,Near,4,5,1920,1080,5.366161,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,82.788944,0.000000,0.000000,82.788944
Bright_Near_20260114_151553,1768421753.972129,5,Bright,Near,4,5,1920,1080,5.366161,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,82.788944,0.000000,0.000000,82.788944
Bright_Near_20260114_151553,1768421753.972129,5,Bright,Near,4,5,1920,1080,5.366161,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,82.788944,0.000000,0.000000,82.788944
Bright_Near_20260114_151553,1768421753.972129,5,Bright,Near,4,5,1920,1080,5.366161,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,82.788944,0.000000,0.000000,82.788944
Bright_Near_20260114_151553,1768421754.118459,6,Bright,Near,4,5,1920,1080,6.833874,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,82.651138,0.000000,0.000000,82.651138
Bright_Near_20260114_151553,1768421754.118459,6,Bright,Near,4,5,1920,1080,6.833874,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,82.651138,0.000000,0.000000,82.651138
Bright_Near_20260114_151553,1768421754.118459,6,Bright,Near,4,5,1920,1080,6.833874,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,82.651138,0.000000,0.000000,82.651138
Bright_Near_20260114_151553,1768421754.118459,6,Bright,Near,4,5,1920,1080,6.833874,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,82.651138,0.000000,0.000000,82.651138
Bright_Near_20260114_151553,1768421754.255504,7,Bright,Near,4,5,1920,1080,7.296878,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,70.042849,0.000000,0.000000,70.042849
Bright_Near_20260114_151553,1768421754.255504,7,Bright,Near,4,5,1920,1080,7.296878,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,70.042849,0.000000,0.000000,70.042849
Bright_Near_20260114_151553,1768421754.255504,7,Bright,Near,4,5,1920,1080,7.296878,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,70.042849,0.000000,0.000000,70.042849
Bright_Near_20260114_151553,1768421754.255504,7,Bright,Near,4,5,1920,1080,7.296878,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,70.042849,0.000000,0.000000,70.042849
Bright_Near_20260114_151553,1768421754.385591,8,Bright,Near,4,5,1920,1080,7.687155,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,68.190098,0.000000,0.000000,68.190098
Bright_Near_20260114_151553,1768421754.385591,8,Bright,Near,4,5,1920,1080,7.687155,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,68.190098,0.000000,0.000000,68.190098
Bright_Near_20260114_151553,1768421754.385591,8,Bright,Near,4,5,1920,1080,7.687155,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,68.190098,0.000000,0.000000,68.190098
Bright_Near_20260114_151553,1768421754.385591,8,Bright,Near,4,5,1920,1080,7.687155,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,68.190098,0.000000,0.000000,68.190098
Bright_Near_20260114_151553,1768421754.519355,9,Bright,Near,4,5,1920,1080,7.475865,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,68.023920,0.000000,0.000000,68.023920
Bright_Near_20260114_151553,1768421754.519355,9,Bright,Near,4,5,1920,1080,7.475865,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,68.023920,0.000000,0.000000,68.023920
Bright_Near_20260114_151553,1768421754.519355,9,Bright,Near,4,5,1920,1080,7.475865,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,68.023920,0.000000,0.000000,68.023920
Bright_Near_20260114_151553,1768421754.519355,9,Bright,Near,4,5,1920,1080,7.475865,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,68.023920,0.000000,0.000000,68.023920
Bright_Near_20260114_151553,1768421754.660451,10,Bright,Near,4,5,1920,1080,7.087355,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,69.511890,0.000000,0.000000,69.511890
Bright_Near_20260114_151553,1768421754.660451,10,Bright,Near,4,5,1920,1080,7.087355,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,69.511890,0.000000,0.000000,69.511890
Bright_Near_20260114_151553,1768421754.660451,10,Bright,Near,4,5,1920,1080,7.087355,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,69.511890,0.000000,0.000000,69.511890
Bright_Near_20260114_151553,1768421754.660451,10,Bright,Near,4,5,1920,1080,7.087355,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,69.511890,0.000000,0.000000,69.511890
Bright_Near_20260114_151553,1768421754.794497,11,Bright,Near,4,5,1920,1080,7.460135,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,63.451052,0.000000,0.000000,63.451052
Bright_Near_20260114_151553,1768421754.794497,11,Bright,Near,4,5,1920,1080,7.460135,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,63.451052,0.000000,0.000000,63.451052
Bright_Near_20260114_151553,1768421754.794497,11,Bright,Near,4,5,1920,1080,7.460135,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,63.451052,0.000000,0.000000,63.451052
Bright_Near_20260114_151553,1768421754.794497,11,Bright,Near,4,5,1920,1080,7.460135,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,63.451052,0.000000,0.000000,63.451052
Bright_Near_20260114_151553,1768421754.927265,12,Bright,Near,4,5,1920,1080,7.531940,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,70.167780,0.000000,0.000000,70.167780
Bright_Near_20260114_151553,1768421754.927265,12,Bright,Near,4,5,1920,1080,7.531940,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,70.167780,0.000000,0.000000,70.167780
Bright_Near_20260114_151553,1768421754.927265,12,Bright,Near,4,5,1920,1080,7.531940,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,70.167780,0.000000,0.000000,70.167780
Bright_Near_20260114_151553,1768421754.927265,12,Bright,Near,4,5,1920,1080,7.531940,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,70.167780,0.000000,0.000000,70.167780
Bright_Near_20260114_151553,1768421755.060708,13,Bright,Near,4,5,1920,1080,7.493830,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,67.458153,0.000000,0.000000,67.458153
Bright_Near_20260114_151553,1768421755.060708,13,Bright,Near,4,5,1920,1080,7.493830,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,67.458153,0.000000,0.000000,67.458153
Bright_Near_20260114_151553,1768421755.060708,13,Bright,Near,4,5,1920,1080,7.493830,2,2,Ameer,243,1,0.775743,1239.158447,442.178619,1351.635498,619.361389,19928.995394,Fatima,0.659038,T_1,0.619152,0.039886,unknown,unknown,unknown,0,0,0,0,0,67.458153,55.244207,11.762142,134.464502
Bright_Near_20260114_151553,1768421755.060708,13,Bright,Near,4,5,1920,1080,7.493830,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,67.458153,0.000000,0.000000,67.458153
Bright_Near_20260114_151553,1768421755.265499,14,Bright,Near,4,5,1920,1080,4.883031,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,226.239204,0.000000,0.000000,226.239204
Bright_Near_20260114_151553,1768421755.265499,14,Bright,Near,4,5,1920,1080,4.883031,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,226.239204,0.000000,0.000000,226.239204
Bright_Near_20260114_151553,1768421755.265499,14,Bright,Near,4,5,1920,1080,4.883031,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,226.239204,0.000000,0.000000,226.239204
Bright_Near_20260114_151553,1768421755.265499,14,Bright,Near,4,5,1920,1080,4.883031,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,226.239204,0.000000,0.000000,226.239204
Bright_Near_20260114_151553,1768421755.527158,15,Bright,Near,4,5,1920,1080,3.821766,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,54.929972,0.000000,0.000000,54.929972
Bright_Near_20260114_151553,1768421755.527158,15,Bright,Near,4,5,1920,1080,3.821766,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,54.929972,0.000000,0.000000,54.929972
Bright_Near_20260114_151553,1768421755.527158,15,Bright,Near,4,5,1920,1080,3.821766,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,54.929972,0.000000,0.000000,54.929972
Bright_Near_20260114_151553,1768421755.527158,15,Bright,Near,4,5,1920,1080,3.821766,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,54.929972,0.000000,0.000000,54.929972
Bright_Near_20260114_151553,1768421755.675492,16,Bright,Near,4,5,1920,1080,6.741542,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,65.330982,0.000000,0.000000,65.330982
Bright_Near_20260114_151553,1768421755.675492,16,Bright,Near,4,5,1920,1080,6.741542,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,65.330982,0.000000,0.000000,65.330982
Bright_Near_20260114_151553,1768421755.675492,16,Bright,Near,4,5,1920,1080,6.741542,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,65.330982,0.000000,0.000000,65.330982
Bright_Near_20260114_151553,1768421755.675492,16,Bright,Near,4,5,1920,1080,6.741542,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,65.330982,0.000000,0.000000,65.330982
Bright_Near_20260114_151553,1768421755.818983,17,Bright,Near,4,5,1920,1080,6.969088,2,0,Fatima,245,1,0.833765,123.257866,614.550049,322.432037,825.370605,41990.009693,Ameer,0.867701,Fatima,0.797297,0.070405,Ameer,Ameer,Ameer,1,0,0,1,0,69.950819,56.086779,10.195255,136.232853
Bright_Near_20260114_151553,1768421755.818983,17,Bright,Near,4,5,1920,1080,6.969088,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,69.950819,0.000000,0.000000,69.950819
Bright_Near_20260114_151553,1768421755.818983,17,Bright,Near,4,5,1920,1080,6.969088,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,69.950819,0.000000,0.000000,69.950819
Bright_Near_20260114_151553,1768421755.818983,17,Bright,Near,4,5,1920,1080,6.969088,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,69.950819,0.000000,0.000000,69.950819
Bright_Near_20260114_151553,1768421756.019499,18,Bright,Near,4,5,1920,1080,4.987128,2,0,Fatima,245,1,0.668131,120.673744,595.117737,325.210907,812.054565,44371.643427,Ameer,0.841316,Fatima,0.764343,0.076973,Ameer,Ameer,Ameer,1,0,0,1,0,223.045111,93.537331,2.030849,318.613291
Bright_Near_20260114_151553,1768421756.019499,18,Bright,Near,4,5,1920,1080,4.987128,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,223.045111,0.000000,0.000000,223.045111
Bright_Near_20260114_151553,1768421756.019499,18,Bright,Near,4,5,1920,1080,4.987128,2,2,Ameer,240,1,0.852816,1123.197266,324.650757,1269.728760,505.336365,26476.132097,Ameer,0.863340,Fatima,0.785608,0.077732,Ameer,Ameer,Ameer,1,1,1,0,0,223.045111,93.537331,2.030849,318.613291
Bright_Near_20260114_151553,1768421756.019499,18,Bright,Near,4,5,1920,1080,4.987128,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,223.045111,0.000000,0.000000,223.045111
Bright_Near_20260114_151553,1768421756.416376,19,Bright,Near,4,5,1920,1080,2.519672,2,0,Fatima,245,1,0.786645,120.752937,578.427124,328.125275,798.999878,45740.687531,Ameer,0.787741,Fatima,0.733503,0.054238,Ameer,Ameer,Ameer,1,0,0,1,0,211.916924,92.862844,8.672237,313.452005
Bright_Near_20260114_151553,1768421756.416376,19,Bright,Near,4,5,1920,1080,2.519672,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,211.916924,0.000000,0.000000,211.916924
Bright_Near_20260114_151553,1768421756.416376,19,Bright,Near,4,5,1920,1080,2.519672,2,2,Ameer,240,1,0.848877,1145.176025,371.530975,1282.551514,539.398987,23060.950043,Ameer,0.901494,Fatima,0.830757,0.070737,Ameer,Ameer,Ameer,1,1,1,0,0,211.916924,92.862844,8.672237,313.452005
Bright_Near_20260114_151553,1768421756.416376,19,Bright,Near,4,5,1920,1080,2.519672,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,211.916924,0.000000,0.000000,211.916924
Bright_Near_20260114_151553,1768421756.768489,20,Bright,Near,4,5,1920,1080,2.839999,2,0,Fatima,245,1,0.685378,102.662773,568.460754,317.103058,796.368652,48872.634528,Ameer,0.845273,Fatima,0.787502,0.057771,Ameer,Ameer,Ameer,1,0,0,1,0,251.060963,46.239853,0.490189,297.791004
Bright_Near_20260114_151553,1768421756.768489,20,Bright,Near,4,5,1920,1080,2.839999,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,251.060963,0.000000,0.000000,251.060963
Bright_Near_20260114_151553,1768421756.768489,20,Bright,Near,4,5,1920,1080,2.839999,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,251.060963,0.000000,0.000000,251.060963
Bright_Near_20260114_151553,1768421756.768489,20,Bright,Near,4,5,1920,1080,2.839999,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,251.060963,0.000000,0.000000,251.060963
Bright_Near_20260114_151553,1768421757.164338,21,Bright,Near,4,5,1920,1080,2.526216,2,0,Fatima,245,1,0.706084,87.814919,565.979919,305.762390,796.541382,50250.287783,Ameer,0.828239,Fatima,0.780360,0.047879,unknown,unknown,unknown,0,0,0,0,0,201.690197,42.083740,0.175238,243.949175
Bright_Near_20260114_151553,1768421757.164338,21,Bright,Near,4,5,1920,1080,2.526216,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,201.690197,0.000000,0.000000,201.690197
Bright_Near_20260114_151553,1768421757.164338,21,Bright,Near,4,5,1920,1080,2.526216,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,201.690197,0.000000,0.000000,201.690197
Bright_Near_20260114_151553,1768421757.164338,21,Bright,Near,4,5,1920,1080,2.526216,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,201.690197,0.000000,0.000000,201.690197
Bright_Near_20260114_151553,1768421757.509353,22,Bright,Near,4,5,1920,1080,2.898424,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,191.870928,0.000000,0.000000,191.870928
Bright_Near_20260114_151553,1768421757.509353,22,Bright,Near,4,5,1920,1080,2.898424,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,191.870928,0.000000,0.000000,191.870928
